               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 104,            0.066587,             0.13212,                   0,             0.99994,                   1,               0.995,             0.70305,            0.056954,             0.12152,                   0,           0.0037864,           0.0037864,           0.0037864
                 105,            0.070876,             0.13993,                   0,             0.99977,                   1,               0.995,             0.65258,            0.056527,             0.12018,                   0,           0.0037171,           0.0037171,           0.0037171
                 106,            0.068257,             0.12828,                   0,             0.99977,                   1,               0.995,             0.65258,            0.056527,             0.12018,                   0,           0.0036489,           0.0036489,           0.0036489
                 107,            0.068395,             0.13686,                   0,             0.99998,                   1,               0.995,             0.68082,            0.053521,             0.11452,                   0,           0.0035816,           0.0035816,           0.0035816
                 108,            0.066643,             0.12776,                   0,             0.99998,                   1,               0.995,             0.68082,            0.053521,             0.11452,                   0,           0.0035154,           0.0035154,           0.0035154
                 109,            0.067473,             0.12986,                   0,             0.99991,                   1,               0.995,             0.62276,            0.051531,             0.11437,                   0,           0.0034503,           0.0034503,           0.0034503
                 110,            0.061797,              0.1266,                   0,             0.99991,                   1,               0.995,             0.62276,            0.051531,             0.11437,                   0,           0.0033863,           0.0033863,           0.0033863
                 111,            0.062789,             0.12915,                   0,             0.99994,                   1,               0.995,             0.74659,            0.051026,             0.11174,                   0,           0.0033235,           0.0033235,           0.0033235
                 112,            0.053592,             0.11172,                   0,             0.99994,                   1,               0.995,             0.74659,            0.051026,             0.11174,                   0,           0.0032618,           0.0032618,           0.0032618
                 113,            0.058773,             0.12515,                   0,              0.9999,                   1,               0.995,             0.68725,            0.054002,             0.11319,                   0,           0.0032013,           0.0032013,           0.0032013
                 114,            0.056391,             0.11577,                   0,              0.9999,                   1,               0.995,             0.68725,            0.054002,             0.11319,                   0,           0.0031421,           0.0031421,           0.0031421
                 115,            0.054687,             0.12391,                   0,             0.99991,                   1,               0.995,             0.68805,            0.057861,             0.11929,                   0,           0.0030841,           0.0030841,           0.0030841
                 116,            0.059085,             0.12693,                   0,             0.99991,                   1,               0.995,             0.68805,            0.057861,             0.11929,                   0,           0.0030274,           0.0030274,           0.0030274
                 117,            0.061234,             0.13821,                   0,             0.99991,                   1,               0.995,             0.68805,            0.057861,             0.11929,                   0,            0.002972,            0.002972,            0.002972
                 118,            0.062969,              0.1364,                   0,              0.9996,                   1,               0.995,             0.61697,            0.060932,             0.12327,                   0,           0.0029179,           0.0029179,           0.0029179
                 119,            0.066247,             0.15731,                   0,              0.9996,                   1,               0.995,             0.61697,            0.060932,             0.12348,                   0,           0.0028652,           0.0028652,           0.0028652
                 120,            0.066903,             0.13955,                   0,             0.95977,                   1,              0.9934,             0.64033,            0.061808,             0.12358,                   0,           0.0028139,           0.0028139,           0.0028139
                 121,            0.061375,             0.12653,                   0,             0.95977,                   1,              0.9934,             0.64033,            0.061808,             0.12358,                   0,           0.0027639,           0.0027639,           0.0027639
                 122,            0.059285,             0.12219,                   0,             0.99997,                   1,               0.995,             0.68561,            0.053779,             0.11469,                   0,           0.0027154,           0.0027154,           0.0027154
                 123,             0.05367,             0.13073,                   0,             0.99997,                   1,               0.995,             0.68561,            0.053779,             0.11469,                   0,           0.0026683,           0.0026683,           0.0026683
                 124,            0.054802,             0.12519,                   0,             0.99976,                   1,               0.995,             0.78184,            0.047782,             0.11099,                   0,           0.0026227,           0.0026227,           0.0026227
                 125,             0.05074,             0.12235,                   0,             0.99976,                   1,               0.995,             0.78184,            0.047782,             0.11106,                   0,           0.0025785,           0.0025785,           0.0025785
                 126,            0.052413,              0.1249,                   0,             0.99963,                   1,               0.995,             0.74541,            0.043889,             0.10899,                   0,           0.0025359,           0.0025359,           0.0025359
                 127,            0.050029,             0.11692,                   0,             0.99963,                   1,               0.995,             0.74541,            0.043889,             0.10899,                   0,           0.0024948,           0.0024948,           0.0024948
                 128,            0.048025,             0.11669,                   0,              0.9999,                   1,               0.995,             0.77173,            0.038274,             0.10426,                   0,           0.0024552,           0.0024552,           0.0024552
                 129,            0.050379,             0.14057,                   0,              0.9999,                   1,               0.995,             0.77173,            0.038274,             0.10426,                   0,           0.0024172,           0.0024172,           0.0024172
                 130,            0.044744,             0.10209,                   0,             0.99986,                   1,               0.995,              0.6696,            0.042249,             0.10979,                   0,           0.0023807,           0.0023807,           0.0023807
                 131,            0.051361,             0.12732,                   0,             0.99986,                   1,               0.995,              0.6696,            0.042249,             0.10979,                   0,           0.0023458,           0.0023458,           0.0023458
                 132,            0.051688,              0.1243,                   0,             0.99986,                   1,               0.995,              0.6696,            0.042249,             0.10979,                   0,           0.0023125,           0.0023125,           0.0023125
                 133,            0.051264,             0.12164,                   0,                   1,             0.99979,               0.995,             0.63542,            0.045162,             0.11359,                   0,           0.0022809,           0.0022809,           0.0022809
                 134,            0.050571,             0.11637,                   0,                   1,             0.99979,               0.995,             0.63542,            0.045162,             0.11359,                   0,           0.0022509,           0.0022509,           0.0022509
                 135,            0.051017,             0.12052,                   0,             0.99981,                   1,               0.995,             0.66315,             0.04468,             0.11143,                   0,           0.0022225,           0.0022225,           0.0022225
                 136,            0.050394,             0.12218,                   0,             0.99981,                   1,               0.995,             0.66315,             0.04468,             0.11141,                   0,           0.0021958,           0.0021958,           0.0021958
                 137,             0.04637,             0.11079,                   0,             0.99997,                   1,               0.995,              0.7693,            0.038765,             0.10099,                   0,           0.0021707,           0.0021707,           0.0021707
                 138,             0.04696,             0.12975,                   0,             0.99997,                   1,               0.995,              0.7693,            0.038765,             0.10099,                   0,           0.0021473,           0.0021473,           0.0021473
                 139,            0.046599,             0.12121,                   0,             0.99999,                   1,               0.995,             0.81246,            0.036061,             0.09841,                   0,           0.0021257,           0.0021257,           0.0021257
                 140,            0.044456,             0.12347,                   0,             0.99999,                   1,               0.995,             0.81246,            0.036061,             0.09841,                   0,           0.0021057,           0.0021057,           0.0021057
                 141,            0.042347,             0.10422,                   0,              0.9999,                   1,               0.995,             0.77977,            0.036296,             0.10037,                   0,           0.0020874,           0.0020874,           0.0020874
                 142,             0.04843,             0.13699,                   0,              0.9999,                   1,               0.995,             0.77977,            0.036296,             0.10037,                   0,           0.0020709,           0.0020709,           0.0020709
                 143,            0.049021,             0.13599,                   0,             0.99996,                   1,               0.995,             0.79641,             0.03644,            0.099924,                   0,            0.002056,            0.002056,            0.002056
                 144,            0.046053,             0.13043,                   0,             0.99996,                   1,               0.995,             0.79641,             0.03644,            0.099924,                   0,           0.0020429,           0.0020429,           0.0020429
                 145,            0.048456,              0.1325,                   0,             0.99991,                   1,               0.995,             0.79543,             0.03777,             0.10275,                   0,           0.0020315,           0.0020315,           0.0020315
                 146,            0.042314,             0.11663,                   0,             0.99991,                   1,               0.995,             0.79543,             0.03777,             0.10275,                   0,           0.0020219,           0.0020219,           0.0020219
                 147,            0.042993,              0.1158,                   0,             0.99991,                   1,               0.995,             0.80192,            0.037046,             0.10023,                   0,            0.002014,            0.002014,            0.002014
                 148,            0.045332,             0.11495,                   0,             0.99991,                   1,               0.995,             0.80192,            0.037046,             0.10023,                   0,           0.0020079,           0.0020079,           0.0020079
                 149,            0.044559,             0.11381,                   0,             0.99991,                   1,               0.995,             0.80192,            0.037046,             0.10023,                   0,           0.0020035,           0.0020035,           0.0020035
